Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
1999-03-31 00:00:00-05:00,0.45260172029603735,0.45385192540181707,0.425095986990938,0.4313470125198364,2540800,0.0,0.0,INFY
1999-04-01 00:00:00-05:00,0.4275965079424952,0.43009691880161716,0.41509384315775427,0.4175942540168762,2451200,0.0,0.0,INFY
1999-04-05 00:00:00-04:00,0.4263461555571084,0.44635065651306216,0.4163439050791316,0.43509820103645325,3148800,0.0,0.0,INFY
1999-04-06 00:00:00-04:00,0.4300967715184444,0.4375986120159966,0.415093701012262,0.4169687032699585,3686400,0.0,0.0,INFY
1999-04-07 00:00:00-04:00,0.42759618749414585,0.4400988429091698,0.42634598300151083,0.4300965964794159,4889600,0.0,0.0,INFY
1999-04-08 00:00:00-04:00,0.4313470424483448,0.4582279803101432,0.42759642687077365,0.44760093092918396,7379200,0.0,0.0,INFY
1999-04-09 00:00:00-04:00,0.44259944078549485,0.44259944078549485,0.4175941192837626,0.4400990307331085,5337600,0.0,0.0,INFY
1999-04-12 00:00:00-04:00,0.43384736919658257,0.44760084464098837,0.43259716424507255,0.43822339177131653,2803200,0.0,0.0,INFY
1999-04-13 00:00:00-04:00,0.4382232496130527,0.442599270768219,0.41384273474532624,0.41884416341781616,4281600,0.0,0.0,INFY
1999-04-14 00:00:00-04:00,0.4200943679637637,0.4225947770556588,0.4182187559004925,0.41884416341781616,2291200,0.0,0.0,INFY
1999-04-15 00:00:00-04:00,0.4225947770556588,0.4225947770556588,0.4150935497799735,0.41884416341781616,2643200,0.0,0.0,INFY
1999-04-16 00:00:00-04:00,0.4200945200750276,0.4375986110337173,0.41884431507639563,0.43509820103645325,3769600,0.0,0.0,INFY
1999-04-19 00:00:00-04:00,0.4225948998698316,0.4250959201772708,0.42009449005126953,0.42009449005126953,1958400,0.0,0.0,INFY
1999-04-20 00:00:00-04:00,0.42009451455091945,0.42134471953311164,0.4000900138580185,0.40259042382240295,8179200,0.0,0.0,INFY
1999-04-21 00:00:00-04:00,0.3975896286562829,0.40134024383645506,0.39258819792710253,0.4000900387763977,1830400,0.0,0.0,INFY
1999-04-22 00:00:00-04:00,0.40384064306879813,0.4325971901416778,0.40134023301609584,0.43259719014167786,6272000,0.0,0.0,INFY
1999-04-23 00:00:00-04:00,0.43259726869467174,0.4350982896904552,0.42009460567193496,0.4263462424278259,6195200,0.0,0.0,INFY
1999-04-26 00:00:00-04:00,0.432597029822103,0.432597029822103,0.418844169140088,0.4213445782661438,640000,0.0,0.0,INFY
1999-04-27 00:00:00-04:00,0.4288465866245701,0.4288465866245701,0.3950892185361681,0.4000900387763977,7027200,0.0,0.0,INFY
1999-04-28 00:00:00-04:00,0.4000900387763977,0.41009228974580764,0.3988398337163403,0.4000900387763977,9696000,0.0,0.0,INFY
1999-04-29 00:00:00-04:00,0.4000900138580185,0.4050914442757001,0.3988398088758263,0.40259042382240295,819200,0.0,0.0,INFY
1999-04-30 00:00:00-04:00,0.405091326521762,0.4163437785794866,0.405091326521762,0.4132179617881775,2841600,0.0,0.0,INFY
1999-05-03 00:00:00-04:00,0.42009449005126953,0.4250959201772708,0.41384285501598717,0.42009449005126953,2361600,0.0,0.0,INFY
1999-05-04 00:00:00-04:00,0.42134474764585383,0.42134474764585383,0.41634392738342285,0.41634392738342285,2630400,0.0,0.0,INFY
1999-05-05 00:00:00-04:00,0.4200944245803201,0.4275962633557356,0.4200944245803201,0.42071983218193054,1689600,0.0,0.0,INFY
1999-05-06 00:00:00-04:00,0.4207199300897522,0.43259718288532734,0.4207199300897522,0.4288465678691864,1619200,0.0,0.0,INFY
1999-05-07 00:00:00-04:00,0.4225948560768207,0.4413491487503052,0.4175940369579256,0.4413491487503052,4192000,0.0,0.0,INFY
1999-05-10 00:00:00-04:00,0.4413492284119137,0.4413492284119137,0.4250959528530454,0.4288465678691864,1849600,0.0,0.0,INFY
1999-05-11 00:00:00-04:00,0.42509603717445676,0.4338474739480409,0.42509603717445676,0.4263462424278259,550400,0.0,0.0,INFY
1999-05-12 00:00:00-04:00,0.4300965964794159,0.43259700546468594,0.42634598300151083,0.4300965964794159,1644800,0.0,0.0,INFY
1999-05-13 00:00:00-04:00,0.43259719008701514,0.44009903073310846,0.42884657500843554,0.4400990307331085,3910400,0.0,0.0,INFY
1999-05-14 00:00:00-04:00,0.43259703803736926,0.440098876046709,0.43259703803736926,0.43759846687316895,12032000,0.0,0.0,INFY
1999-05-17 00:00:00-04:00,0.43384727251103,0.4400989063642626,0.43384727251103,0.4344726800918579,6713600,0.0,0.0,INFY
1999-05-18 00:00:00-04:00,0.43634837484967737,0.44009898957752047,0.42009449005126953,0.42009449005126953,576000,0.0,0.0,INFY
1999-05-19 00:00:00-04:00,0.4225947590349321,0.4300965964794159,0.42009435004966206,0.4300965964794159,4704000,0.0,0.0,INFY
1999-05-20 00:00:00-04:00,0.4313467618696661,0.4588530896801579,0.4238449251052377,0.45635268092155457,6598400,0.0,0.0,INFY
1999-05-21 00:00:00-04:00,0.450101293022349,0.46635517975929003,0.44635067784718563,0.46135374903678894,4153600,0.0,0.0,INFY
1999-05-24 00:00:00-04:00,0.4613537580089033,0.47635743997923863,0.4576031427608004,0.4738564193248749,3104000,0.0,0.0,INFY
1999-05-25 00:00:00-04:00,0.47323142200703777,0.5201168399915689,0.4726060144855477,0.49636173248291016,12140800,0.0,0.0,INFY
1999-05-26 00:00:00-04:00,0.5026130697146484,0.5038632750511169,0.4588534409819058,0.5038632750511169,8160000,0.0,0.0,INFY
1999-05-27 00:00:00-04:00,0.4938609181122397,0.5038631691916442,0.4801080518114175,0.49511173367500305,3865600,0.0,0.0,INFY
1999-05-28 00:00:00-04:00,0.4901103368737036,0.5001125886466363,0.48635972139222877,0.4976121783256531,6572800,0.0,0.0,INFY
1999-06-01 00:00:00-04:00,0.5002931356430054,0.5015437921434386,0.4927885859310117,0.5002931356430054,2464000,0.000281,0.0,INFY
1999-06-02 00:00:00-04:00,0.4977918841337252,0.49904254078865046,0.49153799014962946,0.4990425407886505,832000,0.0,0.0,INFY
1999-06-03 00:00:00-04:00,0.4990427576229171,0.4990427576229171,0.49403951811983715,0.4952907860279083,640000,0.0,0.0,INFY
1999-06-04 00:00:00-04:00,0.5002932318961277,0.5002932318961277,0.49654126167297363,0.49654126167297363,1152000,0.0,0.0,INFY
1999-06-07 00:00:00-04:00,0.49654105345639366,0.517803430557251,0.49654105345639366,0.517803430557251,4243200,0.0,0.0,INFY
1999-06-08 00:00:00-04:00,0.5453199010961786,0.6128590260228695,0.5428179770285564,0.5615790486335754,10848000,0.0,0.0,INFY
1999-06-09 00:00:00-04:00,0.5603285797285142,0.5665824759291166,0.485284878869717,0.49278882145881653,6713600,0.0,0.0,INFY
1999-06-10 00:00:00-04:00,0.5002934415385408,0.5390662595964987,0.49779212700828995,0.5303110480308533,6912000,0.0,0.0,INFY
1999-06-11 00:00:00-04:00,0.5403167019569597,0.5503225668080145,0.5315614938735962,0.5315614938735962,4230400,0.0,0.0,INFY
1999-06-14 00:00:00-04:00,0.539066139661095,0.542818110621705,0.5328122440171131,0.5409424304962158,1696000,0.0,0.0,INFY
1999-06-15 00:00:00-04:00,0.5328121893918661,0.5428180549706316,0.5190543532371521,0.5190543532371521,2278400,0.0,0.0,INFY
1999-06-16 00:00:00-04:00,0.534062924228709,0.5403168201446533,0.5253083249399086,0.5403168201446533,1427200,0.0,0.0,INFY
1999-06-17 00:00:00-04:00,0.5253081551210373,0.5603283730840608,0.5253081551210373,0.5553257465362549,2956800,0.0,0.0,INFY
1999-06-18 00:00:00-04:00,0.5503227610633846,0.6028534173965454,0.5503227610633846,0.6028534173965454,3436800,0.0,0.0,INFY
1999-06-21 00:00:00-04:00,0.5965999364852905,0.5965999364852905,0.5878447281711587,0.5965999364852905,1779200,0.0,0.0,INFY
1999-06-22 00:00:00-04:00,0.5903459644992783,0.6003518283043509,0.5553257465362549,0.5553257465362549,4627200,0.0,0.0,INFY
1999-06-23 00:00:00-04:00,0.557201530794644,0.5953493135794345,0.5553258508416431,0.5865941047668457,2617600,0.0,0.0,INFY
1999-06-24 00:00:00-04:00,0.5853433846750704,0.5978505627524007,0.5772131998217227,0.5803401470184326,4889600,0.0,0.0,INFY
1999-06-25 00:00:00-04:00,0.5803402537804226,0.6053552252464587,0.5803402537804226,0.5940980911254883,4518400,0.0,0.0,INFY
1999-06-28 00:00:00-04:00,0.5922223020821266,0.5922223020821266,0.5703342824146665,0.5803401470184326,2630400,0.0,0.0,INFY
1999-06-29 00:00:00-04:00,0.569083710933346,0.604103936938216,0.569083710933346,0.5815908908843994,2854400,0.0,0.0,INFY
1999-06-30 00:00:00-04:00,0.5840921172287789,0.5903460116221987,0.5778388335448685,0.5803401470184326,774400,0.0,0.0,INFY
1999-07-01 00:00:00-04:00,0.5903460116221987,0.5940979818325449,0.5740862526250128,0.5803401470184326,864000,0.0,0.0,INFY
1999-07-02 00:00:00-04:00,0.5803402034811861,0.5878447553415247,0.5740863084793091,0.5740863084793091,1164800,0.0,0.0,INFY
1999-07-06 00:00:00-04:00,0.589095464464706,0.5966000169908506,0.5853434935564451,0.5897204875946045,6835200,0.0,0.0,INFY
1999-07-07 00:00:00-04:00,0.5915969674302852,0.5953495502471924,0.5840924125062893,0.5953495502471924,1017600,0.0,0.0,INFY
1999-07-08 00:00:00-04:00,0.5978508102254058,0.6803990746989395,0.5978508102254058,0.6603873372077942,7417600,0.0,0.0,INFY
1999-07-09 00:00:00-04:00,0.6703929568038267,0.7316788037550368,0.6678916432244798,0.6803988218307495,6611200,0.0,0.0,INFY
1999-07-12 00:00:00-04:00,0.6854021933156642,0.7204224223821936,0.6822752835464791,0.7104165554046631,1894400,0.0,0.0,INFY
1999-07-13 00:00:00-04:00,0.7104161940053749,0.7679500525352588,0.6979090193234613,0.7616961598396301,4601600,0.0,0.0,INFY
1999-07-14 00:00:00-04:00,0.7704517282767709,0.9042799650489943,0.7704517282767709,0.8730117082595825,10336000,0.0,0.0,INFY
1999-07-15 00:00:00-04:00,0.8855193729025312,0.9893299950255257,0.8855193729025312,0.9805747866630554,10547200,0.0,0.0,INFY
1999-07-16 00:00:00-04:00,1.094391202311154,1.2194648141033022,1.055619011686377,1.1081496477127075,28390400,0.0,0.0,INFY
1999-07-19 00:00:00-04:00,1.1444205885823244,1.165683586230955,0.9042798268567583,0.9130350351333618,22848000,0.0,0.0,INFY
1999-07-20 00:00:00-04:00,0.8417434956097729,0.8805163070605208,0.800469370055019,0.8580032587051392,9606400,0.0,0.0,INFY
1999-07-21 00:00:00-04:00,0.8705102326096715,0.8805160973523114,0.7329294397209933,0.7404339909553528,12102400,0.0,0.0,INFY
1999-07-22 00:00:00-04:00,0.7216729121090147,0.7817081000561374,0.7054137637334479,0.7604457139968872,8377600,0.0,0.0,INFY
1999-07-23 00:00:00-04:00,0.7779562875530246,0.785460840245311,0.7341802391060507,0.7504400014877319,1977600,0.0,0.0,INFY
1999-07-26 00:00:00-04:00,0.7416847721385146,0.7516906385597923,0.7329295626811939,0.7379328012466431,1254400,0.0,0.0,INFY
1999-07-27 00:00:00-04:00,0.7529412982683923,0.8261092730794027,0.75043998433136,0.7967173457145691,5100800,0.0,0.0,INFY
1999-07-28 00:00:00-04:00,0.802970684159025,0.8755136788525086,0.802970684159025,0.8580032587051392,3948800,0.0,0.0,INFY
1999-07-29 00:00:00-04:00,0.8379911493595987,0.839241805851794,0.8104748744031325,0.8279852867126465,2630400,0.0,0.0,INFY
1999-07-30 00:00:00-04:00,0.8254842455464665,0.832988186970561,0.8179796934127808,0.8179796934127808,2246400,0.0,0.0,INFY
1999-08-02 00:00:00-04:00,0.8211067852768424,0.8605045821574122,0.8211067852768424,0.8317376375198364,1638400,0.0,0.0,INFY
1999-08-03 00:00:00-04:00,0.850498254030838,0.8592534594551169,0.8279852176308858,0.8336135149002075,1228800,0.0,0.0,INFY
1999-08-04 00:00:00-04:00,0.8439319012902053,0.8439319012902053,0.8254839737282559,0.8279852867126465,1305600,0.0,0.0,INFY
1999-08-05 00:00:00-04:00,0.8154782764737961,0.8655075998553322,0.8154782764737961,0.8504984974861145,4403200,0.0,0.0,INFY
1999-08-06 00:00:00-04:00,0.8555018719401715,0.8555018719401715,0.7979679881766183,0.8192303776741028,1798400,0.0,0.0,INFY
1999-08-09 00:00:00-04:00,0.8254842455464665,0.8254842455464665,0.8154783796047492,0.8179796934127808,1670400,0.0,0.0,INFY
1999-08-10 00:00:00-04:00,0.8242328799582953,0.8655076064325445,0.8154782826708228,0.8304867744445801,1574400,0.0,0.0,INFY
1999-08-11 00:00:00-04:00,0.8304869375554176,0.8705104044255582,0.8304869375554176,0.868009090423584,1497600,0.0,0.0,INFY
1999-08-12 00:00:00-04:00,0.8705104759804174,0.9536844025841295,0.8655078475652593,0.8980267643928528,5324800,0.0,0.0,INFY
1999-08-13 00:00:00-04:00,0.9292950539928815,0.9555606861459502,0.9042800789838101,0.9405515789985657,5356800,0.0,0.0,INFY
1999-08-16 00:00:00-04:00,0.9505571071634588,1.0080909794849353,0.9455544803752383,0.970568835735321,4857600,0.0,0.0,INFY
1999-08-17 00:00:00-04:00,0.9880792231014083,1.0005864004294076,0.9505570804079373,0.9605629444122314,620800,0.0,0.0,INFY
1999-08-18 00:00:00-04:00,0.9643153154797877,0.9705692120996703,0.9455548470395938,0.948056161403656,1088000,0.0,0.0,INFY
1999-08-19 00:00:00-04:00,0.9480558096411398,0.9480558096411398,0.9205395297167952,0.9280440807342529,1465600,0.0,0.0,INFY
1999-08-20 00:00:00-04:00,0.9405512164036433,0.9605629444122314,0.9155368617476445,0.9605629444122314,627200,0.0,0.0,INFY
1999-08-23 00:00:00-04:00,0.9652534409522247,0.995584186830997,0.9455548460533019,0.9830763936042786,1804800,0.0,0.0,INFY
1999-08-24 00:00:00-04:00,0.9705691056438948,1.0781323293076177,0.9705691056438948,1.028102993965149,4416000,0.0,0.0,INFY
1999-08-25 00:00:00-04:00,1.0155957108614742,1.0306042046028325,0.9355487823486328,0.9355487823486328,4384000,0.0,0.0,INFY
1999-08-26 00:00:00-04:00,0.9611887282508921,0.9918313086406475,0.9330467744280213,0.9805747866630554,4691200,0.0,0.0,INFY
1999-08-27 00:00:00-04:00,0.9999611695208713,1.0218492356981572,0.9868290015952162,1.0055900812149048,1280000,0.0,0.0,INFY
1999-08-30 00:00:00-04:00,1.011843497839971,1.011843497839971,0.9805752313425213,0.9880797863006592,1190400,0.0,0.0,INFY
1999-08-31 00:00:00-04:00,0.991206434860578,1.0030879430495734,0.9743210011226917,0.9924570918083191,2412800,0.0,0.0,INFY
1999-09-01 00:00:00-04:00,1.0306041925260336,1.0506159244197428,1.0005865946854695,1.0105924606323242,2643200,0.0,0.0,INFY
1999-09-02 00:00:00-04:00,0.9993361050753465,1.015595868977059,0.9786986977503439,0.9868289232254028,684800,0.0,0.0,INFY
1999-09-03 00:00:00-04:00,1.0049644704778238,1.0268524599908941,1.0018374839667281,1.019347906112671,1638400,0.0,0.0,INFY
1999-09-07 00:00:00-04:00,1.0005865068258164,1.1106510225766562,0.9987101781094413,1.0825097560882568,3142400,0.0,0.0,INFY
1999-09-08 00:00:00-04:00,1.0806335857228735,1.1006453187918157,1.0331055670067293,1.0781322717666626,1196800,0.0,0.0,INFY
1999-09-09 00:00:00-04:00,1.064373622374045,1.076881411209823,1.0506157875061035,1.0506157875061035,704000,0.0,0.0,INFY
1999-09-10 00:00:00-04:00,1.0306043050907276,1.088138193246508,1.0256016769256988,1.0806336402893066,2284800,0.0,0.0,INFY
1999-09-13 00:00:00-04:00,1.0731288642286403,1.0743795210098859,1.035607328662676,1.0406099557876587,812800,0.0,0.0,INFY
1999-09-14 00:00:00-04:00,1.0406102998428588,1.0406102998428588,1.0105926950396995,1.019347906112671,4550400,0.0,0.0,INFY
1999-09-15 00:00:00-04:00,1.0109053137479864,1.0668760259365464,1.010592783014847,1.0593714714050293,5536000,0.0,0.0,INFY
1999-09-16 00:00:00-04:00,1.0668758341351479,1.0793830156326294,1.0456134423765264,1.0793830156326294,1734400,0.0,0.0,INFY
1999-09-17 00:00:00-04:00,1.0806335182143183,1.1806921773082366,1.0806335182143183,1.1594297885894775,5664000,0.0,0.0,INFY
1999-09-20 00:00:00-04:00,1.2007040459174962,1.3382848705229573,1.2007040459174962,1.3145204782485962,7974400,0.0,0.0,INFY
1999-09-21 00:00:00-04:00,1.367676648116614,1.3833108136492387,1.216963674075606,1.2732462882995605,9625600,0.0,0.0,INFY
1999-09-22 00:00:00-04:00,1.2820016425993388,1.3007627971588618,1.2457308303262198,1.2607393264770508,3904000,0.0,0.0,INFY
1999-09-23 00:00:00-04:00,1.2795006966033589,1.289506642895282,1.23322331905365,1.23322331905365,1504000,0.0,0.0,INFY
1999-09-24 00:00:00-04:00,1.2307213899572158,1.2469811495316678,1.1906979301212088,1.2032051086425781,4992000,0.0,0.0,INFY
1999-09-27 00:00:00-04:00,1.220715356668038,1.2307212202472844,1.1931990791477491,1.195701003074646,3417600,0.0,0.0,INFY
1999-09-28 00:00:00-04:00,1.2057067253913603,1.3307797001234642,1.2007034888332009,1.3032634258270264,5715200,0.0,0.0,INFY
1999-09-29 00:00:00-04:00,1.2582377805328482,1.3607977525911847,1.255736466753275,1.3113940954208374,4646400,0.0,0.0,INFY
1999-09-30 00:00:00-04:00,1.3445379245991984,1.4783668390082056,1.328278850548225,1.4308388233184814,4550400,0.0,0.0,INFY
1999-10-01 00:00:00-04:00,1.4408447772140818,1.4858714818568348,1.3107685126044772,1.3564202785491943,6592000,0.0,0.0,INFY
1999-10-04 00:00:00-04:00,1.4708623325523495,1.4758655710110729,1.3895648222910586,1.415830373764038,5184000,0.0,0.0,INFY
1999-10-05 00:00:00-04:00,1.438968250651732,1.4658594698064855,1.4208327737347834,1.4508503675460815,4217600,0.0,0.0,INFY
1999-10-06 00:00:00-04:00,1.5271452742969178,1.6534688472747803,1.495876949789502,1.6534688472747803,5388800,0.0,0.0,INFY
1999-10-07 00:00:00-04:00,1.6209508886762485,1.6309567583594353,1.530898061527568,1.570921540260315,6009600,0.0,0.0,INFY
1999-10-08 00:00:00-04:00,1.645965483477304,1.7510267852366657,1.6309563771061515,1.741020917892456,8147200,0.0,0.0,INFY
1999-10-11 00:00:00-04:00,1.7948018864813013,1.7960532304256176,1.6684782878058642,1.711003065109253,8115200,0.0,0.0,INFY
1999-10-12 00:00:00-04:00,1.6928672962529798,1.6934923574086098,1.5709206740531696,1.6909910440444946,11123200,0.0,0.0,INFY
1999-10-13 00:00:00-04:00,1.6109438999817134,1.7210083900425757,1.589055922576352,1.5996874570846558,9459200,0.0,0.0,INFY
1999-10-14 00:00:00-04:00,1.5721717148893084,1.5759243730828119,1.5258950375993838,1.550909399986267,3737600,0.0,0.0,INFY
1999-10-15 00:00:00-04:00,1.4808681681265239,1.550909230132508,1.3482905962925953,1.5308974981307983,5804800,0.0,0.0,INFY
1999-10-18 00:00:00-04:00,1.527770702200692,1.528396374258302,1.4220837294318012,1.5108859539031982,2668800,0.0,0.0,INFY
1999-10-19 00:00:00-04:00,1.5515350720346406,1.5809270012763237,1.5133872456962807,1.550909399986267,2764800,0.0,0.0,INFY
1999-10-20 00:00:00-04:00,1.5609152030944824,1.5709210697809854,1.4908741362889608,1.5008800029754639,3545600,0.0,0.0,INFY
1999-10-21 00:00:00-04:00,1.4383431338728188,1.500879632551771,1.4108268545986649,1.4658594131469727,5056000,0.0,0.0,INFY
1999-10-22 00:00:00-04:00,1.460856512874128,1.4996293983418583,1.455853884965674,1.4596059322357178,1932800,0.0,0.0,INFY
1999-10-25 00:00:00-04:00,1.4808682578498455,1.6046905517578123,1.4070752969773466,1.6046905517578125,5344000,0.0,0.0,INFY
1999-10-26 00:00:00-04:00,1.575923993262883,1.6284546301824419,1.555912263892621,1.6259533166885376,6150400,0.0,0.0,INFY
1999-10-27 00:00:00-04:00,1.6381476700159034,1.6381476700159034,1.5359008312225342,1.5359008312225342,1324800,0.0,0.0,INFY
1999-10-28 00:00:00-04:00,1.5909327609831707,1.5909327609831707,1.4508506310852813,1.4758656024932861,2163200,0.0,0.0,INFY
1999-10-29 00:00:00-04:00,1.4908742194144142,1.5158891928802296,1.4008214142148858,1.5108859539031982,4864000,0.0,0.0,INFY
1999-11-01 00:00:00-05:00,1.4408448149244524,1.5233930631020887,1.4308389481541437,1.4802426099777222,1843200,0.0,0.0,INFY
1999-11-02 00:00:00-05:00,1.490873825961146,1.5509090135837424,1.4508503675460815,1.4508503675460815,4300800,0.0,0.0,INFY
1999-11-03 00:00:00-05:00,1.4633581736374615,1.6103192203976266,1.4633581736374615,1.5058835744857788,6310400,0.0,0.0,INFY
1999-11-04 00:00:00-05:00,1.585930206405889,1.5909328344928664,1.50088003254044,1.5083845853805542,3078400,0.0,0.0,INFY
1999-11-05 00:00:00-05:00,1.5509091373940838,1.579676153103783,1.5333987202622448,1.5559123754501343,1600000,0.0,0.0,INFY
1999-11-08 00:00:00-05:00,1.5310744179619682,1.6611657083770375,1.5110603732827268,1.6211376190185547,4083200,0.000281,0.0,INFY
1999-11-09 00:00:00-05:00,1.641152017333802,1.7212082133013045,1.6223886937088425,1.6886855363845825,3168000,0.0,0.0,INFY
1999-11-10 00:00:00-05:00,1.739971070503312,1.8212779700423085,1.691186686467858,1.7912569046020508,3059200,0.0,0.0,INFY
1999-11-11 00:00:00-05:00,1.7925081061410615,1.8613065520922343,1.787505051989481,1.8012644052505493,2867200,0.0,0.0,INFY
1999-11-12 00:00:00-05:00,1.773744463733532,1.7912569046020508,1.7174554241181534,1.7912569046020508,908800,0.0,0.0,INFY
1999-11-15 00:00:00-05:00,1.8262822694692853,1.9013346475344415,1.797512074144751,1.8938292264938354,3456000,0.0,0.0,INFY
1999-11-16 00:00:00-05:00,1.8963308310033091,1.8963308310033091,1.8287832849157262,1.843793511390686,3494400,0.0,0.0,INFY
1999-11-17 00:00:00-05:00,1.882571304700099,2.0902173655238667,1.882571304700099,2.0464367866516113,5964800,0.0,0.0,INFY
1999-11-18 00:00:00-05:00,1.9863947573035452,2.181531438373384,1.9332322845792944,2.101475238800049,3283200,0.0,0.0,INFY
1999-11-19 00:00:00-05:00,2.171524499693756,2.3416439305453407,2.1615174743495453,2.2866055965423584,4928000,0.0,0.0,INFY
1999-11-22 00:00:00-05:00,2.346647165136077,2.3516503711740055,2.200294303171155,2.302865982055664,7795200,0.0,0.0,INFY
1999-11-23 00:00:00-05:00,2.3116229856438366,2.3266338299018487,2.1915386747012997,2.2365705966949463,3136000,0.0,0.0,INFY
1999-11-24 00:00:00-05:00,2.196542140032386,2.229064816324043,2.12148915236517,2.122114896774292,3475200,0.0,0.0,INFY
1999-11-26 00:00:00-05:00,2.279099334230581,2.2841025396671584,2.1740253014810285,2.1940393447875977,4518400,0.0,0.0,INFY
1999-11-29 00:00:00-05:00,2.2315659674664055,2.2415729897420396,2.101474677883162,2.1852831840515137,6400000,0.0,0.0,INFY
1999-11-30 00:00:00-05:00,2.2015449838730894,2.2015449838730894,2.0614466667175293,2.0614466667175293,3328000,0.0,0.0,INFY
1999-12-01 00:00:00-05:00,2.1027252446067597,2.141502605699384,2.0426831154750014,2.116485357284546,4512000,0.0,0.0,INFY
1999-12-02 00:00:00-05:00,2.1077298142529535,2.2002946370212904,2.1077298142529535,2.184032917022705,5862400,0.0,0.0,INFY
1999-12-03 00:00:00-05:00,2.181531420851176,2.2816016695140737,2.1777790919164803,2.261587619781494,3680000,0.0,0.0,INFY
1999-12-06 00:00:00-05:00,2.306931989935244,2.5280248373475205,2.3016156055425854,2.525522470474243,9702400,0.0,0.0,INFY
1999-12-07 00:00:00-05:00,2.58368897794506,3.0121144146754824,2.546788074609127,2.9020371437072754,7404800,0.0,0.0,INFY
1999-12-08 00:00:00-05:00,2.8319879922651707,2.8870269335474084,2.601826423989203,2.6618685722351074,7820800,0.0,0.0,INFY
1999-12-09 00:00:00-05:00,2.771945844019266,2.872016091095774,2.604327874775957,2.6618685722351074,6201600,0.0,0.0,INFY
1999-12-10 00:00:00-05:00,2.7219104766845703,2.801966667175293,2.6651518885046244,2.7018964290618896,1734400,0.0,0.0,INFY
1999-12-13 00:00:00-05:00,2.8007152836882705,2.801966161438913,2.5517906113104387,2.6418538093566895,2956800,0.0,0.0,INFY
1999-12-14 00:00:00-05:00,2.4817419088482096,2.566801916759348,2.4442154168056405,2.5142645835876465,3456000,0.0,0.0,INFY
1999-12-15 00:00:00-05:00,2.3716649884512235,2.4492195869711932,2.3522766823851784,2.4066898822784424,4460800,0.0,0.0,INFY
1999-12-16 00:00:00-05:00,2.5130134624363274,2.571804874420166,2.4517206001281737,2.501755714416504,2208000,0.0,0.0,INFY
1999-12-17 00:00:00-05:00,2.5918189296355614,2.6043274028633903,2.545536143359109,2.6018259525299072,2361600,0.0,0.0,INFY
1999-12-20 00:00:00-05:00,2.6668721511123294,2.9170477463958377,2.6618683338165283,2.8419947624206543,6380800,0.0,0.0,INFY
1999-12-21 00:00:00-05:00,2.9520727893713046,3.1722273702735717,2.902037657348062,3.162846088409424,4032000,0.0,0.0,INFY
1999-12-22 00:00:00-05:00,3.167849236546401,3.512466201864677,3.1296977544875766,3.472438097000122,3699200,0.0,0.0,INFY
1999-12-23 00:00:00-05:00,3.6025285561702676,3.6025285561702676,3.2823037956217993,3.3736178874969482,6694400,0.0,0.0,INFY
1999-12-27 00:00:00-05:00,3.3711165466973947,3.3711165466973947,3.0121145248413086,3.0121145248413086,4838400,0.0,0.0,INFY
1999-12-28 00:00:00-05:00,3.012113405957109,3.3023170231423458,3.00210638467486,3.1547131538391113,2246400,0.0,0.0,INFY
1999-12-29 00:00:00-05:00,3.292310718238178,3.5024582108916786,3.252282624399416,3.392380952835083,5132800,0.0,0.0,INFY
