Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-11-21 00:00:00-05:00,19.1200008392334,19.165000915527344,18.959999084472656,19.059999465942383,1682900,0.0,0.0,ACI
2024-11-21 00:00:00-05:00,18.8700008392334,18.989999771118164,18.65999984741211,18.860000610351562,1773000,0.0,0.0,AGI
2024-11-21 00:00:00-05:00,11.470000267028809,13.100000381469727,11.470000267028809,12.15999984741211,19200,0.0,0.0,ATGL
2024-11-21 00:00:00-05:00,24.729999542236328,24.969999313354492,24.5,24.84000015258789,9300,0.0,0.0,BDL
2024-11-21 00:00:00-05:00,91.69000244140625,91.69000244140625,91.68000030517578,91.69000244140625,5874200,0.0,0.0,BIL
2024-11-21 00:00:00-05:00,14.4399995803833,14.529999732971191,14.40999984741211,14.420000076293945,43500,0.114,0.0,BSL
2024-11-21 00:00:00-05:00,25.1299991607666,25.600000381469727,25.0,25.350000381469727,19099000,0.0,0.0,CCL
2024-11-21 00:00:00-05:00,10.03499984741211,10.039999961853027,10.029999732971191,10.029999732971191,8300,0.0,0.0,CUB
2024-11-21 00:00:00-05:00,15.329999923706055,15.430000305175781,15.289999961853027,15.300000190734863,57800,0.0,0.0,DBL
2024-11-21 00:00:00-05:00,75.25,76.18000030517578,74.80999755859375,76.01000213623047,679700,0.0,0.0,DCI
2024-11-21 00:00:00-05:00,7.070000171661377,7.119999885559082,6.409999847412109,6.5,224700,0.0,0.0,DTIL
2024-11-21 00:00:00-05:00,31.450000762939453,32.290000915527344,31.299999237060547,31.8700008392334,11473500,0.0,0.0,HAL
2024-11-21 00:00:00-05:00,70.7699966430664,74.58000183105469,70.70999908447266,72.80000305175781,938200,0.0,0.0,HCC
2024-11-21 00:00:00-05:00,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0,0.0,0.0,HPIL
2024-11-21 00:00:00-05:00,0.01489999983459711,0.01489999983459711,0.01489999983459711,0.01489999983459711,0,0.0,0.0,IDEA
2024-11-21 00:00:00-05:00,223.35000610351562,228.3000030517578,223.14999389648438,227.4499969482422,507100,0.0,0.0,IEX
2024-11-21 00:00:00-05:00,21.81999969482422,22.040000915527344,21.770000457763672,21.959999084472656,6121500,0.0,0.0,INFY
2024-11-21 00:00:00-05:00,30.790000915527344,30.829999923706055,30.65999984741211,30.797000885009766,6400,0.0,0.0,ITDC
2024-11-21 00:00:00-05:00,0.2240000069141388,0.23000000417232513,0.210999995470047,0.2160000056028366,1276000,0.0,0.0,IVP
2024-11-21 00:00:00-05:00,11.470000267028809,11.569999694824219,11.399999618530273,11.539999961853027,4700,0.0,0.0,JHS
2024-11-21 00:00:00-05:00,0.19099999964237213,0.20499999821186066,0.19099999964237213,0.19599999487400055,714000,0.0,0.0,LGHL
2024-11-21 00:00:00-05:00,15.489999771118164,15.779999732971191,15.25,15.600000381469727,275100,0.0,0.0,LINC
2024-11-21 00:00:00-05:00,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,9.999999747378752e-05,40,0.0,0.0,MMTC
2024-11-22 00:00:00-05:00,76.25,77.84500122070312,77.23999786376953,77.73999786376953,21904,0.0,0.0,PAR
2024-11-22 00:00:00-05:00,28.40999984741211,28.44499969482422,28.389999389648438,28.40999984741211,2355,0.0,0.0,PFC
2024-11-22 00:00:00-05:00,20.889999389648438,21.05500030517578,20.920000076293945,21.0,7196,0.0,0.0,PFS
2024-11-22 00:00:00-05:00,10.300000190734863,11.329999923706055,10.244999885559082,10.300000190734863,10387,0.0,0.0,PGHL
2024-11-22 00:00:00-05:00,203.9499969482422,207.5850067138672,205.72000122070312,207.03500366210938,68182,0.0,0.0,PNC
2024-11-22 00:00:00-05:00,34.349998474121094,34.95000076293945,34.81999969482422,34.900001525878906,97183,0.0,0.0,PPL
2024-11-22 00:00:00-05:00,192.64999389648438,194.2899932861328,191.9770050048828,194.11000061035156,62981,0.0,0.0,PTC
2024-11-21 00:00:00-05:00,221.27999877929688,228.2227020263672,221.02000427246094,222.60800170898438,173,0.0,0.0,PTL
2024-11-22 00:00:00-05:00,427.32000732421875,435.1499938964844,433.42999267578125,435.0249938964844,25679,0.0,0.0,RACE
2024-11-22 00:00:00-05:00,95.9800033569336,96.7750015258789,95.625,96.75,43766,0.0,0.0,RBA
2024-11-22 00:00:00-05:00,13.680000305175781,15.90999984741211,13.130000114440918,15.744999885559082,1025344,0.0,0.0,REPL
2024-11-22 00:00:00-05:00,64.51000213623047,65.2300033569336,64.40499877929688,65.2300033569336,6790,0.0,0.0,SAH
2024-11-22 00:00:00-05:00,6.829999923706055,6.849899768829346,6.500999927520752,6.500999927520752,14162,0.0,0.0,SBC
2024-11-22 00:00:00-05:00,86.77999877929688,87.97000122070312,87.05000305175781,87.68499755859375,67566,0.0,0.0,SCI
2024-11-22 00:00:00-05:00,10.8100004196167,10.889800071716309,10.765000343322754,10.850000381469727,76063,0.0,0.0,SFL
2024-11-22 00:00:00-05:00,36.70000076293945,36.79999923706055,36.02000045776367,36.02000045776367,149660,0.0,0.0,SIL
2024-11-21 00:00:00-05:00,14.489999771118164,14.974900245666504,13.95989990234375,14.40999984741211,144,0.0,0.0,SKIL
2024-11-22 00:00:00-05:00,0.7200000286102295,0.7200000286102295,0.6309999823570251,0.670799970626831,28269,0.0,0.0,SRM
2024-11-22 00:00:00-05:00,30.010000228881836,30.219999313354492,30.1200008392334,30.219999313354492,8750,0.0,0.0,STEL
2024-11-22 00:00:00-05:00,28.049999237060547,28.049999237060547,28.049999237060547,28.049999237060547,187,0.0,0.0,TCI
